Train Loss,Val Loss,Training accuracy,Val accuracy,Training top1 error,Val top1 error,Training top5 error,Val top5 error,Learning Rate,Top 5 Classes,Bottom 5 Classes
2.4613274830004093,3.1084962543552788,30.923815236952606,20.612061206120615,69.0761847630474,79.38793879387939,31.13377324535093,47.044704470447044,0.0005670399506143305,"['Class 57: 36.07%', 'Class 92: 32.26%', 'Class 66: 22.14%', 'Class 46: 21.46%', 'Class 95: 19.38%']","['Class 7: 1.49%', 'Class 17: 1.45%', 'Class 16: 1.18%', 'Class 30: 1.18%', 'Class 85: 0.75%']"
