Train Loss,Val Loss,Training accuracy,Val accuracy,Training top1 error,Val top1 error,Training top5 error,Val top5 error,Learning Rate,Top 5 Classes,Bottom 5 Classes
0.382591639190072,2.314856147286844,94.27114577084583,43.8043804380438,5.7288542291541695,56.1956195619562,0.8398320335932814,28.802880288028803,0.0009652393605146834,"['Class 95: 96.08%', 'Class 92: 95.30%', 'Class 57: 94.29%', 'Class 82: 89.71%', 'Class 71: 86.99%']","['Class 4: 40.19%', 'Class 17: 39.27%', 'Class 14: 38.53%', 'Class 25: 37.58%', 'Class 3: 37.13%']"
